tconst,averageRating,numVotes
tt10234470,4.7,102
tt10234494,3.8,58
tt1023456,1.9,59
tt1023464,2.8,624
tt10234650,5.1,23
tt10234740,5.3,29
tt1023481,6.2,89500
tt1023490,7.2,18591
tt10234990,4.9,114
tt10234992,4.8,13
tt1023500,6.0,22560
tt1023505,6.8,53
tt10235600,3.6,1349
tt10235670,6.1,462
tt10235718,4.8,2652
tt10237612,7.1,802
tt10238708,4.4,243
tt10239320,6.3,576
tt10239580,5.2,6
tt10239930,3.3,961
tt10240656,5.0,120
tt10240688,6.3,407
tt10240720,4.9,103
tt10240752,5.2,25
tt10240886,7.6,130
tt10241024,6.1,54
tt10241772,5.3,2862
tt1024219,5.6,347
tt1024232,2.4,345
tt10242388,5.6,26238
tt1024255,6.1,61165
tt10242898,8.1,13
tt10243676,5.6,783
tt10243678,6.5,4999
tt10243992,6.2,9570
tt10244008,5.6,457
tt10244550,6.0,97
tt10244726,6.7,1195
tt10244754,6.8,881
tt10244756,6.8,367
tt10244760,6.4,550
tt10244774,3.8,174
tt10244910,6.2,20
tt10245106,7.0,111
tt10245616,6.1,36
tt10245776,3.2,256
tt10245928,5.5,17
tt10245956,6.6,44
tt1024648,7.7,627091
tt1024661,6.6,91
tt1024666,2.7,159
tt1024715,6.4,33129
tt1024733,6.3,3556
tt1024744,5.3,3220
tt1024746,5.8,238
tt10247678,3.3,4040
tt1024770,4.8,794
tt10247750,6.2,94
tt1024820,5.8,684
tt1024824,6.2,12
tt10248334,7.1,487
tt10248344,3.6,85
tt1024855,5.1,1236
tt1024856,5.5,332
tt1024896,5.1,770
tt1024899,5.4,978
tt1024942,7.2,4937
tt1024943,6.7,46652
tt1024951,3.9,317
tt1024983,7.6,9
tt10249842,4.0,8
tt1024992,6.3,27
tt10250750,5.4,252
tt1025100,5.7,117300
tt1025102,5.5,412
tt10251300,5.3,64
tt10251538,5.4,1022
tt10252330,6.5,794
tt10253466,5.6,2945
tt10253816,6.7,1463
tt10254960,5.4,119
tt10255320,3.5,466
tt10255374,4.2,310
tt10256570,6.7,2570
tt10256894,4.8,78
tt10259162,5.7,76
tt10260042,7.0,1758
tt10260294,4.1,1119
tt10260534,4.6,697
tt10260554,3.4,26
tt10260692,5.3,1373
tt10260810,4.0,28
tt10260844,3.7,789
tt10261338,5.9,256
tt10262112,6.6,16
tt10262160,4.9,164
tt10262168,4.0,70
tt10262380,5.9,4423
tt10262492,3.8,55
tt10262648,7.2,13567
tt10262712,6.1,141
tt10264340,2.4,3294
tt10264732,7.1,63
tt10264878,5.7,588
tt10265034,6.7,13462
tt10267266,8.1,313
tt10268316,5.5,24
tt10268488,6.8,23028
tt10268550,6.5,968
tt10268654,6.8,20
tt10269620,5.1,45
tt10269680,4.2,327
tt10269684,3.7,232
tt10270114,3.3,325
tt1027021,6.8,22
tt10270416,2.8,1048
tt10270592,5.6,398
tt1027198,4.5,93
tt10272386,8.2,172467
tt10272460,6.9,278
tt10272534,6.3,6578
tt10273384,2.4,332
tt10274284,5.3,9503
tt10274466,1.9,43
tt10274598,3.4,21
tt10275080,2.1,307
tt10275180,4.4,30
tt10275398,5.0,51
tt10275440,6.0,530
tt10275546,7.0,729
tt10276054,6.2,179
tt10276160,4.9,258
tt10276470,6.1,14707
tt1027683,3.8,1949
tt1027718,6.2,104885
tt1027729,6.4,75
tt1027747,4.8,2732
tt1027760,6.2,256
tt1027762,5.7,3469
tt1027812,6.2,71
tt10278136,6.4,19
tt1027820,5.6,5082
tt1027836,7.5,36
tt10278386,3.5,230
tt1027862,6.1,19163
tt1027873,3.4,522
tt1027874,3.4,537
tt10279010,5.9,717
tt10279092,7.6,56
tt10279102,6.4,54
tt10279104,7.0,36
tt10279362,5.9,8192
tt10280172,4.4,91
tt10280220,6.6,503
tt10280276,4.2,73923
tt10280296,8.4,44577
tt10283270,6.2,1296
tt10283902,4.8,2764
tt10283960,6.4,88
tt1028528,7.0,302867
tt1028532,8.1,297301
tt1028538,6.4,31
tt10285752,6.2,277
tt1028576,7.2,29708
tt1028581,5.4,1885
tt10286140,6.3,127
tt10287376,5.9,816
tt10287616,6.1,190
tt10287880,6.5,90
tt10287908,5.9,375
tt10287954,7.0,23258
tt10288202,4.0,22
tt10288566,7.7,176900
tt10290062,6.8,189
tt10290116,6.1,1479
tt10290244,7.2,588
tt10290352,6.3,587
tt10290510,5.5,810
tt10290998,7.3,114
tt1029120,6.4,12887
tt1029123,6.2,592
tt1029134,6.0,5498
tt1029137,6.2,147
tt1029139,5.0,170
tt10292050,5.9,368
tt1029227,6.0,112
tt1029231,5.3,24308
tt1029234,7.0,100717
tt1029235,7.3,29029
tt1029241,5.3,5934
tt1029269,5.6,415
tt1029285,5.9,290
tt10292974,5.9,19
tt10293074,5.9,67
tt10293308,3.2,636
tt10293406,6.8,184430
tt1029360,4.9,59718
tt1029364,4.6,122
tt1029385,6.5,44
tt1029392,7.1,52
tt10294046,4.9,16
tt10294052,4.2,146
tt10294344,5.0,53
tt10294458,7.5,22
tt10294858,7.6,645
tt10295074,6.9,265
tt10295212,8.3,125560
tt10295314,3.7,849
tt10295430,3.4,353
tt10295602,6.2,888
tt10295936,5.2,296
tt10297320,3.9,343
tt10297530,5.4,170
tt10298454,6.3,296
tt10298810,6.1,115983
tt10298840,5.7,41482
tt10298870,6.0,127
tt10299528,5.2,24
tt10299856,7.1,11
tt10299902,4.7,323
tt10299932,4.2,13
tt10300166,5.1,24
tt10300174,6.7,974
tt10300276,4.3,10
tt10300286,5.4,130
tt10300380,3.5,444
tt10300450,3.5,867
tt10300570,8.8,4356
tt10300674,5.1,184
tt10300710,6.2,334
tt10302896,6.1,22
tt10303324,4.0,11751
tt10303430,5.5,9653
tt10303892,4.7,1622
tt10304142,6.1,80074
tt10305328,2.1,578
tt10305616,5.9,1173
tt10306104,7.0,6
tt10306450,4.7,626
tt10306516,5.8,370
tt10307440,6.0,9465
tt10307724,5.4,3766
tt10307856,4.7,858
tt10307922,5.8,400
tt10308500,8.1,44
tt10308502,4.3,427
tt10308538,6.2,122
tt10308634,7.3,1103
tt10308878,3.4,1339
tt10308928,4.6,12338
tt10309218,6.2,260
tt10309552,5.5,4802
tt10309574,6.6,458
tt10309670,5.9,127
tt10309902,6.2,27720
tt10309906,5.8,10090
tt10310010,3.6,260
tt10310074,5.9,1300
tt10310140,5.9,28004
tt10310222,6.2,1857
tt10311018,7.4,2659
tt1031224,4.4,521
tt1031241,6.7,5260
tt1031243,5.2,1092
tt1031276,3.4,630
tt1031280,6.1,39639
tt1031282,2.8,986
tt10313748,7.3,84
tt10313806,3.6,401
tt10314040,4.4,870
tt10314344,4.9,273
tt10314450,6.0,20456
tt10314548,5.9,1880
tt10315050,6.2,249
tt10315082,5.3,123
tt1031562,6.5,62
tt1031606,6.2,103
tt1031607,4.2,385
tt1031658,4.2,459
tt10318332,7.0,1121
tt10318440,5.3,167
tt1031932,6.4,444
tt1031941,7.7,31
tt1031947,6.7,785
tt10319486,3.9,4100
tt10319676,2.7,262
tt1031969,6.2,39595
tt1031971,6.8,46
tt1031973,6.9,210
tt10320050,7.0,7158
tt10322172,4.0,37
tt10322726,5.9,140
tt10323178,4.3,413
tt10323214,6.3,594
tt10323676,5.8,24970
tt10323688,5.5,1228
tt10324122,5.0,5865
tt10324144,8.1,35401
tt10325070,5.1,290
tt10325662,7.1,12
tt10326918,4.1,160
tt10327130,7.8,34
tt10327252,5.4,39213
tt1032746,5.7,736
tt1032747,5.4,467
tt1032749,3.8,759
tt1032751,6.2,26849
tt1032755,7.2,259588
tt1032763,5.4,2178
tt10327712,6.1,1335
tt10327842,3.2,1047
tt10327974,6.0,92
tt10328018,5.7,46
tt1032815,5.3,36670
tt1032817,6.4,3960
tt1032819,6.2,15079
tt1032825,6.3,19528
tt10328288,6.5,21
tt10328320,4.7,175
tt1032846,7.9,62068
tt1032856,7.5,13932
tt10329134,7.3,7055
tt10329566,6.0,3152
tt10329614,6.0,17952
tt10329842,4.7,3446
tt10330046,7.4,787
tt10331140,3.6,396
tt10332174,8.2,6
tt10332260,6.4,124
tt10332272,6.7,573
tt10332588,6.1,11081
tt10332690,4.6,511
tt10332854,3.7,1152
tt10333426,5.4,19101
tt10333606,5.9,258
tt10333688,5.3,69
tt10333912,6.3,13233
tt10334148,5.4,7927
tt10334222,6.2,492
tt10334410,6.1,1481
tt10334602,7.1,1954
tt10334624,4.6,830
tt1033468,4.2,271
tt10334770,5.0,9
tt1033477,7.7,10
tt1033483,5.5,9023
tt10334998,4.2,11
tt1033575,7.3,246167
tt1033643,6.1,182618
tt10338808,4.3,214
tt10339052,6.2,5413
tt1034010,3.7,920
tt1034025,6.9,90
tt1034032,5.7,137701
tt1034036,5.2,26
tt10340366,3.7,227
tt10340452,6.1,198
tt10340562,6.5,13178
tt1034072,6.6,122
tt10340748,5.0,105
tt1034090,4.8,1024
tt10341034,7.2,12499
tt10341040,4.7,780
tt10341196,6.7,1148
tt10341248,4.9,1006
tt10342228,3.5,6154
tt10342336,6.8,19
tt10342350,5.4,19
tt10342492,6.9,27
tt10342730,5.2,59391
tt10342914,4.2,3963
tt1034293,5.9,280
tt1034302,5.9,4959
tt10343028,6.5,12810
tt1034303,7.1,152504
tt1034305,3.1,1696
tt1034306,6.0,5840
tt10343124,3.2,163
tt1034314,5.9,95566
tt1034320,4.2,4351
tt1034324,6.5,1716
tt1034325,7.0,7944
tt1034331,6.0,90457
tt10343642,5.0,32
tt1034385,6.0,17238
tt1034389,6.2,72250
tt1034415,6.7,85481
tt1034419,7.0,1811
tt1034431,5.7,1063
tt10344522,6.5,10416
tt10345102,2.4,50
tt10345590,5.8,5814
tt10345782,5.7,3210
tt10346206,6.8,147
tt10346366,6.3,89
tt10346674,6.4,174
tt10349550,3.0,65
tt10349842,6.0,51
tt10350204,5.6,314
tt10350626,5.5,35196
tt10350922,2.5,58140
tt10351124,6.1,11
tt10352594,4.0,716
tt10353704,6.4,680
tt10353866,6.0,678
tt10354106,5.6,2903
tt1035462,8.6,13
tt1035501,6.1,11
tt10355058,5.5,93
tt10355356,6.2,14
tt10356526,6.9,181
tt10356564,4.2,542
tt1035729,6.5,1238
tt1035730,7.0,6849
tt1035733,5.4,302
tt1035736,6.7,41398
tt10358022,5.7,2595
tt10358198,4.3,7685
tt10358566,7.8,35
tt10358782,6.9,1148
tt10358912,8.8,13
tt10359764,7.2,52
tt10360492,3.5,13
tt10360592,5.3,116
tt10360772,6.2,5037
tt10360782,5.2,653
tt10360808,5.9,243
tt10360862,6.9,6550
tt10360878,6.4,82
tt10362466,5.0,35012
tt10362566,5.3,4232
tt10364020,6.3,38
tt10364272,5.2,573
tt10364402,5.3,231
tt10364478,6.9,27
tt10365730,5.8,183
tt10365870,7.0,500
tt10366204,7.3,156
tt10366254,5.4,749
tt10366330,8.5,18
tt10366418,7.0,144
tt10366428,6.0,824
tt10366460,8.0,148563
tt10366514,6.2,6395
tt10366574,7.3,3624
tt10367074,6.7,135
tt10368514,4.0,22
tt10368680,4.1,282
tt10369210,5.8,219
tt10369344,6.1,294
tt10369866,4.4,771
tt10369964,3.8,152
tt10370042,3.5,826
tt1037004,5.7,902
tt10370116,8.4,3384
tt1037015,5.6,48
tt10370380,7.2,3426
tt10370402,5.7,742
tt10370456,3.4,13
tt10370710,7.8,82179
tt10370822,5.6,2347
tt10370840,6.0,17
tt1037090,5.6,593
tt10370932,7.6,2438
tt1037116,6.8,1903
tt1037124,4.4,92
tt1037140,8.0,11
tt1037146,5.2,500
tt1037154,4.0,662
tt1037156,6.7,4261
tt1037163,7.0,2607
tt1037178,5.7,72
tt1037180,5.2,104
tt10372162,5.7,150
tt1037218,6.8,12743
tt1037222,4.7,1292
tt1037223,6.2,828
tt1037227,6.3,524
tt1037228,6.6,1547
tt1037230,5.9,115
tt10373344,6.4,1578
tt10373830,5.3,490
tt10373914,4.5,51
tt10373934,7.1,50
tt10374236,6.0,418
tt10374618,7.7,26
tt10374770,5.9,190
tt10375094,7.8,2824
tt10375106,6.6,5106
tt10375192,7.3,89
tt10375196,8.1,107
tt10375272,5.0,805
tt10375396,6.0,2461
tt10375916,3.4,652
tt10375952,6.7,88
tt10375972,6.3,1226
tt10376010,6.9,236
tt10376078,6.6,454
tt10376384,5.7,114
tt10376478,6.4,18
tt10376800,5.9,173
tt1037705,6.8,328568
tt10377292,6.5,54
tt10377314,6.3,59
tt1037850,7.5,9022
tt10378660,9.1,143
tt10378798,2.3,966
tt10378926,5.3,249
tt10378980,3.6,47
tt10379006,4.4,129
tt10380066,2.5,443
tt1038011,3.7,1762
tt1038043,6.8,10319
tt1038045,5.0,788
tt1038072,3.5,2886
tt10380744,5.4,103
tt10380900,6.7,2730
tt10380980,6.4,197
tt10381014,6.5,3153
tt10381126,5.2,583
tt1038119,5.7,388
tt1038142,4.9,696
tt10381602,7.0,126
tt10382436,5.8,73
tt10383290,5.4,525
tt10383542,5.1,14
tt10383816,6.5,104
tt10383944,5.1,118
tt10384108,6.9,374
tt10384130,6.8,18
tt10384246,5.1,279
tt10384456,3.6,459
tt10384472,4.8,136
tt10384504,8.7,326
tt10384514,8.4,575
tt10384534,4.1,277
tt10384744,7.2,11898
tt10384908,5.8,166
tt10384944,5.6,557
tt10385004,8.7,7
tt10385556,6.2,271
tt1038680,4.1,328
tt1038685,3.1,4476
tt1038686,5.3,108437
tt1038693,7.1,3227
tt10388676,4.3,24
tt1038902,2.5,485
tt1038903,7.8,53
tt1038915,6.1,1700
tt1038916,2.8,131
tt1038919,5.5,131460
tt10389712,5.2,6
tt1038971,5.4,2137
tt1038988,7.4,188587
tt10389922,6.2,687
tt10393168,6.5,16
tt10393182,4.9,9
tt10393440,6.0,113
tt10393870,6.0,43671
tt10394256,3.5,32
tt10394802,5.0,105
tt10395106,5.6,22
tt10395748,5.6,210
tt10395866,6.7,2115
tt10396038,5.6,47
tt1039613,6.2,187
tt1039614,4.7,228
tt1039619,5.9,12
tt1039621,7.2,51
tt10396450,6.3,171
tt1039651,5.2,192
tt1039652,7.0,5628
tt10397188,4.8,512
tt10397306,6.4,61
tt10397348,8.2,14
tt10397696,4.4,177
tt10397734,4.3,153
tt1039780,6.5,433
tt10397854,5.8,1163
tt1039786,6.0,983
tt10397930,3.8,21
tt10397992,4.3,290
tt10398318,4.8,1355
tt1039885,5.0,11
tt1039889,6.2,2170
tt1039891,6.5,427
tt1039892,4.0,230
tt1039902,7.0,174
tt10399114,4.3,317
tt1039914,7.0,605
tt10399342,6.8,43
tt1039949,5.7,583
tt1039952,7.2,3451
tt10399550,5.6,72
tt10399608,6.2,10157
tt10399674,3.5,332
tt1039969,7.0,1132
tt10399760,4.5,166
tt1039980,8.2,42
tt1039983,4.2,847
tt1039985,2.5,274
tt1039989,5.5,2914
tt10400028,6.2,3188
tt1040014,6.7,354
tt10400198,8.6,19
tt1040028,6.1,114
tt10402832,3.8,82
tt10402898,7.1,75
tt10403420,6.1,37746
tt10403580,5.4,20
tt10403714,5.0,6
tt10403962,6.5,480
tt10404324,4.0,92
tt10404530,8.5,99
tt10404944,6.9,12107
tt10405022,5.1,340
tt10405142,6.1,2897
tt10405390,6.2,491
tt10405760,5.7,268
tt10406466,5.4,335
tt10406596,5.8,4967
tt10407272,6.6,4529
tt10408904,4.8,34
tt10408944,4.5,119
tt10409102,4.8,42
tt10409498,7.1,6959
tt10409554,6.4,671
tt10409568,6.6,86
tt10409582,5.7,137
tt10409590,6.4,866
tt10409774,4.4,126
tt10409958,6.8,19
tt10410602,5.7,201
tt10411520,5.9,9
tt10411954,5.4,218
tt10413092,5.8,94
tt10413374,4.1,294
tt10413424,5.4,47
tt10413566,5.8,3943
tt10414276,5.4,73
tt10414750,5.9,38
tt10414756,6.0,42
tt10415316,5.9,24
tt10415494,5.5,1514
tt10415576,5.7,536
tt10415600,6.9,1232
tt10415798,6.1,105
tt10416008,7.0,110
tt10416734,8.3,85
tt1041753,5.4,1963
tt10417622,7.3,501
tt1041778,5.1,643
tt1041804,4.1,4035
tt1041825,8.7,9
tt1041829,6.7,341354
tt10418630,7.0,1794
tt10418662,4.9,24272
tt10418680,5.3,450
tt10418846,3.9,694
tt10418914,3.7,25
tt10418972,7.6,22
tt10419266,7.0,967
tt10419672,2.9,334
tt10422486,8.8,82
tt10422832,3.8,14
tt10423074,3.9,411
tt10423106,4.7,119
tt10423120,5.8,186
tt10423148,5.3,175
tt10423160,4.9,444
tt10423214,3.9,140
tt10423286,4.9,316
tt10423506,5.4,12
tt1042385,7.5,42
tt10423912,4.5,30
tt1042424,6.7,3471
tt1042497,5.2,2528
tt1042499,5.3,2597
tt1042503,3.0,915
tt10425358,4.9,142
tt10425640,5.1,1504
tt1042578,7.0,9
tt10426054,7.4,18
tt10426580,5.5,328
tt10426796,3.5,831
tt10426916,6.4,2119
tt10427010,5.0,162
tt10427916,5.6,9
tt10427988,5.9,50
tt10428118,5.5,226
tt10428246,4.1,2098
tt10428252,6.8,221
tt10428284,7.9,70
tt10428380,6.1,56
tt10428440,5.9,239
tt1042877,7.0,22514
tt1042879,3.6,136
tt1042893,4.7,141
tt1042916,6.3,763
tt10430844,5.0,70
tt10430850,5.6,2740
tt10431010,7.4,1955
tt10431332,6.3,55
tt10431500,8.2,52265
tt10431566,5.2,145
tt10431572,6.4,1701
tt10431882,7.9,20
tt10432140,7.0,75
tt10432662,7.4,131
tt10433378,8.3,7
tt10433624,6.5,44
tt10434142,6.4,2553
tt1043421,6.9,16
tt1043427,4.7,207
tt1043451,6.2,8148
tt1043568,6.2,409
tt1043635,5.0,2401
tt10436798,5.7,48
tt1043696,4.0,79
tt1043719,5.0,183
tt10437216,2.2,123
tt1043726,4.2,55357
tt10437378,7.5,85
tt10437542,2.7,282
tt1043756,5.9,186
tt1043757,4.7,116
tt1043787,4.3,419
tt1043791,3.4,592
tt1043835,6.3,2377
tt1043838,4.6,4103
tt1043842,7.0,9766
tt1043844,4.9,2276
tt10438454,6.3,340
tt10438500,7.3,508
tt10438520,5.4,303
tt1043860,6.0,1708
tt10438658,6.1,392
tt1043869,7.3,686
tt1043877,5.8,633
tt10440846,9.2,5
tt10441386,6.8,19
tt10441486,7.3,712
tt10441656,2.7,61
tt10441806,5.6,5692
tt10441822,5.7,1384
tt10441958,5.8,2067
tt10442096,5.4,205
tt10442108,8.1,981
tt10442492,6.6,59
tt10442528,2.8,10
tt10442666,4.8,103
tt10442766,5.2,31
tt10443172,6.9,22
tt10443252,4.7,2831
tt10443416,5.0,164
tt10443766,5.8,49
tt10443808,7.0,2358
tt10444252,5.8,258
tt10444992,5.9,342
tt10446722,6.0,340
tt10448124,4.9,137
tt10448458,6.0,339
tt10448528,4.2,110
tt10448542,3.8,232
tt10448662,4.5,158
tt10448820,5.5,35
tt10449052,5.4,1286
tt10449248,6.6,101
tt10449466,3.9,590
tt10449564,5.9,27
tt10449618,6.8,41
tt10451312,5.3,2520
tt10451852,6.8,9799
tt10451906,4.2,17
tt10451914,5.4,44220
tt10452012,6.7,11
tt10452036,6.0,277
tt10452224,3.7,123
tt10452434,4.9,326
tt10452466,6.4,1145
tt10452480,7.5,2024
tt10452814,6.1,385
tt10452854,6.4,947
tt10452996,6.3,178
tt10453318,6.9,38
tt10455028,6.2,166
tt1045626,9.2,15
tt1045655,3.9,9974
tt1045658,7.7,724699
tt10456640,6.8,224
tt1045670,7.0,40475
tt1045673,2.7,282
tt10456740,6.3,13264
tt10457128,6.9,11521
tt10457158,5.6,79
tt10457168,5.8,260
tt10457214,6.4,8
tt1045766,5.4,127
tt1045772,6.6,98091
tt1045778,4.9,101135
tt1045797,7.1,434
tt1045814,6.9,42
tt1045831,7.4,174
tt10458950,6.1,34
tt1045898,7.8,798
tt10460622,6.1,43
tt10460990,6.9,32
tt10461352,7.5,26
tt10461512,5.1,31
tt10461630,6.1,269
tt1046163,5.8,45505
tt1046171,4.5,2384
tt1046173,5.7,212453
tt10461740,5.2,306
tt1046174,2.7,24
tt1046183,6.4,2106
tt1046193,4.6,878
tt1046198,7.4,927
tt1046243,5.0,11
tt10462646,5.8,1997
tt10462848,6.2,13
tt10463030,5.4,5692
tt10463422,6.1,95
tt10463692,4.8,20
tt10464930,3.1,342
tt10465232,5.6,161
tt10466336,4.7,38
tt10466346,5.9,42
tt10466348,3.5,95
tt10467292,5.3,53
tt10468098,6.1,144
tt10468632,7.2,7
tt10468636,6.8,2533
tt1046897,5.6,58
tt10469118,8.6,1505
tt1046926,4.5,54
tt1046930,3.9,1169
tt1046936,5.1,1620
tt1046947,6.6,22072
tt1046957,7.5,75
tt10469804,6.0,1753
tt1046997,6.1,18949
tt1047011,6.9,7878
tt1047102,3.7,1301
tt10471376,7.9,15
tt10471420,8.8,139
tt10472094,8.2,24
tt10472122,3.5,193
tt10472748,6.5,47
tt10472784,6.9,20
tt10472884,8.2,5614
tt10473036,6.2,4223
tt10473312,4.2,538
tt10473368,4.0,6
tt10473414,5.5,24
tt10474386,4.9,61
tt1047439,7.1,11
tt1047445,4.1,326
tt1047449,3.4,2275
tt1047459,8.0,1141
tt1047488,5.2,33
tt1047490,6.4,2771
tt1047494,4.5,7146
tt1047514,8.8,21
tt1047540,6.0,26450
tt10475900,6.1,180
tt10476298,6.9,41
tt10476634,2.8,70
tt10476682,5.1,116
tt10476718,4.0,726
tt1047707,5.0,42
tt10477558,7.4,5764
tt10477668,4.2,82
tt10477858,3.2,36
tt10477950,4.9,79
tt1047809,7.5,21
tt1047832,5.5,2999
tt10478420,5.4,9
tt1047849,6.6,34
tt10479726,4.1,159
tt10480532,5.5,1166
tt10481184,5.6,410
tt1048147,6.5,1224
tt1048159,7.0,644
tt1048171,7.4,6415
tt1048174,6.6,4535
tt10481760,7.0,161
tt10481868,3.5,17678
tt10481954,5.7,189
tt10482032,6.4,30
tt10482066,6.2,128
tt10482336,5.5,122
tt10482446,9.5,14
tt10482504,6.5,4543
tt10482844,3.6,282
tt10483044,6.9,618
tt10483152,6.8,1292
tt10483386,5.9,9790
tt10484276,5.6,908
tt10484902,5.5,584
tt10484992,7.4,41
tt10485148,5.0,357
tt10485538,7.1,35
tt10486170,2.7,313
tt10486934,7.0,17
tt10487696,4.3,116
tt10487722,7.3,726
tt10487912,6.1,122
tt10488396,6.9,523
tt10488406,6.8,196
tt10488412,7.2,15
tt10488476,5.6,14
tt10488782,5.9,104
tt10488882,3.6,604
tt10488912,4.0,586
tt10489128,6.5,79
tt10489208,5.5,580
tt10489348,6.5,423
tt10489382,5.1,129
tt10489428,3.6,14
tt10489754,6.4,52
tt10492778,7.0,6
tt10492998,6.7,3420
tt1049402,6.6,13251
tt1049403,6.2,65
tt1049405,6.1,6197
tt1049406,6.6,205
tt1049407,7.4,25
tt1049409,6.1,163
tt1049410,5.9,41
tt1049413,8.3,1078379
tt10495656,4.8,7
tt10495746,7.8,1459
tt10495912,6.9,718
tt10495934,7.0,373
tt10496762,5.8,43
tt10497352,4.2,172
tt10497516,3.1,628
tt10497656,7.3,112
tt10497782,5.7,85
tt10497826,6.1,1322
tt10497914,4.8,12
tt10498022,2.5,273
tt10498792,4.5,328
tt10498810,2.4,1262
tt10499108,7.5,18
tt10499260,6.9,93
tt10499426,5.9,19
tt10499432,6.1,36
tt1049946,7.8,45
tt1049948,6.2,756
tt1049956,5.4,1133
tt1050001,3.8,1538
tt1050002,5.7,2047
tt10500352,5.7,57
tt10500382,5.2,5
tt10500440,5.4,22
tt10500478,7.0,123
tt1050121,9.0,10
tt1050160,5.9,10484
tt1050170,4.2,127
tt10501764,6.2,712
tt1050244,7.6,18
tt1050264,5.1,18
tt10502908,6.7,8
tt10503736,3.6,717
tt10503798,3.4,64
tt10503988,4.2,864
tt10504110,5.8,78
tt10504752,6.4,478
tt10504776,5.3,112
tt10504898,6.6,180
tt10504904,3.4,901
tt10505054,8.0,22
tt10505316,7.4,5430
tt10505558,5.8,62
tt10505598,6.2,87
tt10505616,6.2,6
tt10506490,7.2,249
tt10506876,6.0,589
tt1050719,6.2,272
tt1050739,4.8,1600
tt10508082,3.9,166
tt10508182,5.0,175
tt10508258,6.2,1788
tt10508446,9.6,9
tt10508774,5.9,47
tt10508838,6.2,4548
tt10509018,5.0,87
tt10509374,8.3,21
tt10509906,3.8,1949
tt10510280,5.4,1146
tt10510416,3.9,440
tt10510654,6.3,825
tt10511410,7.1,8
tt1051213,4.0,1177
tt1051226,4.0,476
tt1051229,6.4,23
tt1051241,4.3,961
tt1051253,3.5,490
tt1051259,2.9,188
tt1051262,7.7,10
tt1051340,6.7,95
tt10514056,6.8,504
tt10514222,6.9,56098
tt10514240,6.0,366
tt10514312,4.4,189
tt10514432,4.6,396
tt10514532,3.3,317
tt10514932,8.4,86
tt10515086,8.0,10551
tt10515340,3.2,2184
tt10515526,7.5,18090
tt10515852,7.7,8287
tt10515864,6.3,5246
tt10515866,6.9,68
tt10515926,6.1,3708
tt10515976,6.8,5
tt10515988,5.2,14738
tt10516086,5.7,2546
tt10516176,6.2,1288
tt10516196,6.5,2563
tt10516484,7.3,647
tt1051704,5.9,33
tt1051715,4.6,146
tt10518176,6.9,2932
tt10518240,5.0,263
tt1051825,8.0,28
tt1051844,5.8,57
tt10518732,5.1,125
tt10518934,7.8,409
tt1051904,6.3,92184
tt1051905,4.6,643
tt1051906,7.1,240216
tt10519182,4.3,1323
tt10519662,3.2,498
tt1051981,4.0,3257
tt10520054,5.4,106
tt10520218,6.5,119
tt1052027,3.8,473
tt10520386,6.5,703
tt1052040,4.5,3117
tt1052041,8.3,11
tt10520754,6.0,178
tt10521092,7.1,34413
tt10521144,5.8,9885
tt10521244,7.2,70
tt10521814,6.5,3462
tt10523122,2.8,189
tt10523404,6.6,65
tt1052342,4.3,735
tt10523424,4.1,1175
tt1052343,7.0,527
tt1052348,6.6,43
tt1052351,7.9,33
tt1052353,6.3,879
tt1052379,5.9,511
tt10524364,5.8,439
tt10525174,4.0,206
tt10525236,4.8,344
tt10525672,7.1,6866
tt10526266,6.1,374
tt10528564,6.3,39
tt10528948,4.6,1334
tt10529644,3.8,774
tt10530020,5.8,15
tt10530090,5.0,18
tt10530128,8.0,41
tt10530176,7.1,38566
tt10530286,6.1,1366
tt10530392,5.3,929
tt10530428,6.3,7
tt10530704,7.2,7
tt10530838,6.2,1422
tt10531134,3.6,137
tt10533570,5.7,836
tt10533804,4.4,666
tt10533880,8.2,32
tt10534030,6.4,492
tt1053424,6.3,109223
tt10534500,8.8,14198
tt10534996,7.4,2036
tt10535594,7.1,657
tt10536638,7.1,34
tt10537484,5.3,77
tt10537660,4.9,1474
tt1053810,6.2,46743
tt1053817,9.8,12
tt1053818,4.6,189
tt1053835,4.1,367
tt1053857,2.5,133
tt1053859,4.6,19197
tt1053880,3.8,1626
tt1053889,7.0,74
tt10539164,5.1,14
tt10539172,3.5,487
tt1053918,4.6,663
tt1053926,6.1,92
tt1053933,6.0,41
tt10539358,6.1,53
tt1053946,6.6,124
tt10539608,5.7,86655
tt10540024,6.9,822
tt10540120,5.4,13
tt10540242,4.8,2527
tt10540398,5.9,35
tt10540510,7.1,1670
tt10540594,5.2,31
tt1054112,4.8,883
tt10542492,3.0,102
tt10543530,7.0,118
tt10543680,5.7,5124
tt10544750,6.6,45
tt10544980,4.4,65
tt10545040,5.8,254
tt1054515,6.3,67
tt10545474,5.7,25
tt10545476,4.7,93
tt10545484,8.1,6508
tt10545696,5.9,2258
tt10545704,7.0,2391
tt1054580,7.3,13815
tt1054583,7.6,17
tt1054588,7.0,17514
tt10546058,2.7,851
tt1054606,6.8,151998
tt10546090,2.3,597
tt1054631,4.6,2341
tt1054653,8.2,15
tt1054674,6.8,917
tt1054677,7.2,1638
tt10547442,4.8,80
tt10547906,5.3,67
tt10549360,7.7,60
tt10550884,6.3,3764
